run,key,epsilon,lamb_dfl,c_dfl,lamb_lr,w_dfl,w_lr,trainloss_dfl,trainacc_dfl,traindq_dfl,testloss_dfl,testacc_dfl,testdq_dfl,trainloss_lr,trainacc_lr,traindq_lr,testloss_lr,testacc_lr,testdq_lr
78,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,2.0,0.5,6.10183984875797,2.0519293465804105,0.6294564630386396,0.691,0.193,0.6387355577534909,0.651,0.144,0.6917650872727559,0.526,0.028,0.6904038015957201,0.543,0.036
79,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,8.0,0.5,1.5944310640513866,2.355961702437142,0.6794412276432547,0.628,0.13,0.6783309878854418,0.63,0.123,0.6951858326734542,0.508,0.01,0.7000805223630165,0.513,0.006
80,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,8.0,0.5,1.6981637949344508,2.057014877570674,0.6668506101568608,0.678,0.18,0.6685349773597372,0.663,0.156,0.6811139735431839,0.576,0.078,0.6820334762023506,0.591,0.084
81,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,10.0,0.5,1.1193741810169768,1.8972803948234784,0.6837206599848017,0.65,0.152,0.6832525488711834,0.653,0.146,0.6872728180305456,0.584,0.086,0.6880831484879273,0.56,0.053
82,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,0.2,0.5,55.04636121168783,1.9332595890252768,1.008155093684282,0.617,0.119,1.059961142016713,0.621,0.114,0.685275184543835,0.574,0.076,0.6877012907279261,0.558,0.051
83,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,2.0,0.5,7.05469014191041,1.880466238769836,0.6537107779604855,0.611,0.113,0.6625207212327048,0.606,0.099,0.6984892507282693,0.499,0.001,0.6962583163954692,0.504,-0.003
84,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,10.0,0.5,1.1865608941949324,1.8589329688194496,0.6883775259716831,0.57,0.072,0.6898622352533835,0.542,0.035,0.6916958939508854,0.503,0.005,0.6912029788226445,0.508,0.001
85,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,10.0,0.5,1.3266845941801273,1.83041228789372,0.682052816750165,0.609,0.111,0.6807888568664983,0.616,0.109,0.6889556154046357,0.529,0.031,0.6890146136911145,0.543,0.036
86,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,10.0,0.5,1.437742952480892,1.7057764500915529,0.6902210417502356,0.539,0.041,0.6872735819189918,0.571,0.064,0.669894612830286,0.62,0.122,0.6755947420503994,0.613,0.106
87,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,8.0,0.5,1.3139212996072194,1.8691543281347591,0.6914953804639283,0.556,0.058,0.6907096023293484,0.558,0.051,0.6884847493523828,0.58,0.082,0.6892256906235891,0.559,0.052
88,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,8.0,0.5,1.584711627093575,2.3849447443670053,0.6856899231045929,0.582,0.084,0.686421806708136,0.581,0.074,0.6673192858274378,0.673,0.175,0.6698141531846286,0.641,0.134
89,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,0.1,0.5,114.59560906822684,2.149411960815842,1.4281329771694788,0.649,0.151,1.4750344330185958,0.621,0.114,0.6622061639536746,0.691,0.193,0.6645121719969995,0.685,0.178
90,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,0.5,0.5,23.49327716977341,2.3304786587763204,1.0416476631289462,0.55,0.052,1.0645884552743154,0.535,0.028,0.7096050205971081,0.444,-0.054,0.7104269942147484,0.461,-0.046
91,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,5.0,0.5,2.725132939997329,1.79528110918722,0.667578971130012,0.548,0.05,0.6737879662447896,0.546,0.039,0.6773023173399993,0.538,0.04,0.6807469377242237,0.528,0.021
92,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,5.0,0.5,2.4170201557433333,1.841240393312631,0.6744583524982303,0.574,0.076,0.6759486817375586,0.565,0.058,0.6991085959154173,0.516,0.018,0.7016374092449531,0.488,-0.019
93,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,0.2,0.5,56.936721510627045,2.095977439775156,1.6643026185019771,0.564,0.066,1.6855344392627327,0.57,0.063,0.6697005452937466,0.647,0.149,0.6712020732961653,0.634,0.127
94,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,10.0,0.5,1.148693776784035,2.063016668529785,0.6833284881066057,0.624,0.126,0.6855954887848301,0.584,0.077,0.6931851733491264,0.524,0.026,0.6978833658616658,0.501,-0.006
95,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,2.0,0.5,5.611193007451399,1.7980463917588905,0.6466564046206866,0.66,0.162,0.6489382469269299,0.644,0.137,0.6845375480554976,0.525,0.027,0.6889035065822658,0.505,-0.002
96,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,0.1,0.5,144.36086609569108,1.942146626165836,5.117216420570409,0.54,0.042,5.314728059591667,0.528,0.021,0.6832987580350188,0.538,0.04,0.6904547217134364,0.512,0.005
97,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,10.0,0.5,1.0762606127764331,1.939490180023576,0.6842928596516867,0.627,0.129,0.6841436503428467,0.648,0.141,0.6715040406314029,0.556,0.058,0.6730236719396891,0.557,0.05
98,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,0.1,0.5,128.84512106297922,1.892583989746651,2.1140161945646208,0.672,0.174,2.1298500945910206,0.674,0.167,0.6692325583520357,0.622,0.124,0.6749455195934996,0.594,0.087
99,eps0.2_lambdfl5.0_lamblr0.5,0.2,5.0,0.5,0.5,28.442682553475905,1.989722454933124,1.2700380287109638,0.567,0.069,1.3861213261291825,0.553,0.046,0.6554021965383637,0.743,0.245,0.658028074835882,0.707,0.2
0,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.469826223087017,3.8543590859523422,0.6898877284924801,0.557,0.059,0.690690569766331,0.564,0.057,0.6556308352183796,0.683,0.185,0.6588716332237137,0.674,0.167
1,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,14.02482449085764,3.561109773897421,0.6459581686594021,0.621,0.123,0.6850286643750676,0.588,0.081,0.6692829402451523,0.614,0.116,0.6776830117880706,0.607,0.1
2,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.7453273767220927,4.172702595268707,0.6843337783765162,0.53,0.032,0.6851709520391679,0.528,0.021,0.6698192030326078,0.584,0.086,0.6781875061749185,0.56,0.053
3,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.351502733018673,4.6840700188415525,0.6904675183445934,0.616,0.118,0.6907544684740794,0.576,0.069,0.6236747730474113,0.671,0.173,0.6415074756341823,0.64,0.133
4,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.7363578661592736,4.098947779648534,0.6777221131521444,0.605,0.107,0.6785746880053788,0.572,0.065,0.6694570884600716,0.573,0.075,0.670435933970182,0.595,0.088
5,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2515205733914818,3.5449302352262824,0.6915246263682678,0.574,0.076,0.6910659148312688,0.586,0.079,0.6648083625393304,0.594,0.096,0.6662230712109376,0.588,0.081
6,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,12.539771689307718,4.314266182488741,0.6670543007334402,0.587,0.089,0.6824902016252861,0.588,0.081,0.6746789765493642,0.57,0.072,0.6734268412615917,0.571,0.064
7,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.608083608371035,4.3101304856337945,0.6810103649841619,0.541,0.043,0.6789058006873705,0.56,0.053,0.6681903100141046,0.615,0.117,0.6699562423344996,0.61,0.103
8,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.240314371384242,4.087582455345414,0.6910531233172703,0.664,0.166,0.6911325740076047,0.663,0.156,0.6577372058892134,0.594,0.096,0.6615495458297177,0.602,0.095
9,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.4622669123505366,4.11558513084462,0.6918731638674407,0.531,0.033,0.6916632087299054,0.539,0.032,0.6733705899165879,0.579,0.081,0.6729090496924361,0.577,0.07
10,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,20.975182311722584,3.835686208071439,0.8155462969295473,0.583,0.085,0.8195039226054376,0.581,0.074,0.6432661455889007,0.709,0.211,0.643171428717281,0.687,0.18
11,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2795641128917962,4.033034171212152,0.6900145639959494,0.591,0.093,0.6898725004577094,0.595,0.088,0.6344424846180537,0.725,0.227,0.6393965252926839,0.71,0.203
12,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,25.515736174659928,4.577839938645066,0.782099709497528,0.621,0.123,0.7679915905553247,0.628,0.121,0.6164822954802192,0.717,0.219,0.6226122431424385,0.721,0.214
13,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,6.167173289180586,4.534233994700728,0.6431435833437145,0.686,0.188,0.6500546058422012,0.658,0.151,0.6863742453158498,0.557,0.059,0.6755029701594741,0.566,0.059
14,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,4.472199020045887,4.453973193428855,0.6438745798349794,0.664,0.166,0.6464147648078574,0.678,0.171,0.6489637375765782,0.615,0.117,0.6605713681836799,0.589,0.082
15,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.2785574940193835,4.428748937162113,0.6914918518556741,0.613,0.115,0.6919680448679282,0.59,0.083,0.6839977656611066,0.573,0.075,0.6799275918078715,0.59,0.083
16,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,1.4026547568649772,3.8365990341489273,0.6694005283819631,0.692,0.194,0.6731517159223339,0.674,0.167,0.6297304472466142,0.715,0.217,0.6361432926849869,0.708,0.201
17,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.308831259258841,4.23902702963012,0.6912475036052785,0.592,0.094,0.6910318255889295,0.593,0.086,0.6751828592754548,0.604,0.106,0.6774691372508662,0.591,0.084
18,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,1.0302440153855288,4.036892956845176,0.6868738570056504,0.598,0.1,0.6892012955703436,0.562,0.055,0.6501226702680052,0.69,0.192,0.6530341266158339,0.687,0.18
19,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.232803122128046,3.820603582471224,0.6920334282078533,0.54,0.042,0.6943150491457653,0.54,0.033,0.6588603554062045,0.647,0.149,0.6698864488051076,0.579,0.072
20,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2733123957081436,3.3708682216243813,0.6888283658333653,0.676,0.178,0.6890538544426613,0.672,0.165,0.6662106106138328,0.632,0.134,0.6741163476786352,0.586,0.079
21,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.25859819150136,3.8783230253273353,0.6915363395586885,0.618,0.12,0.692035291902519,0.594,0.087,0.6457653568537643,0.704,0.206,0.6573534032552721,0.658,0.151
22,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,11.716617357032325,3.552425653555705,0.7258640110958738,0.512,0.014,0.7052274212677067,0.542,0.035,0.655563785248876,0.655,0.157,0.6669004421766271,0.615,0.108
23,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2551321462468064,4.104372953026594,0.6899428849867488,0.643,0.145,0.6908102840696179,0.593,0.086,0.6561650683763938,0.664,0.166,0.657050781056003,0.662,0.155
24,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,4.859141511022644,3.3404788529494867,0.6578674965736345,0.624,0.126,0.6672138776745228,0.615,0.108,0.6733519106633885,0.566,0.068,0.6701838763596679,0.58,0.073
25,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,20.51859688694916,4.552939872988122,0.6552324389823858,0.679,0.181,0.6559120958246983,0.665,0.158,0.6318527181706762,0.674,0.176,0.6415280603021202,0.663,0.156
26,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2478633369823736,4.070983256460297,0.6916048074662429,0.566,0.068,0.6918280451870699,0.569,0.062,0.659112602677764,0.659,0.161,0.6612044537715301,0.626,0.119
27,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2413067048455786,4.900275595251275,0.68902885088578,0.699,0.201,0.6892759398402509,0.693,0.186,0.616727940309705,0.704,0.206,0.6315560336061633,0.67,0.163
28,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,0.9071389423302344,4.003381449947554,0.6845467935758153,0.631,0.133,0.6845106960232262,0.62,0.113,0.6886352413291794,0.517,0.019,0.6947731685217673,0.496,-0.011
29,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.230185694645497,3.463371629462336,0.6911701092011765,0.651,0.153,0.6911146834137141,0.667,0.16,0.6546099060292256,0.63,0.132,0.6645051143648368,0.621,0.114
30,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.4864892918037733,3.354324436584601,0.6884832116536997,0.599,0.101,0.6880193421489857,0.627,0.12,0.6841408834815531,0.54,0.042,0.6920912500411468,0.515,0.008
31,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,21.006297393078636,4.717480767247433,0.8943755583684774,0.547,0.049,0.8935880250438225,0.553,0.046,0.6994362495971037,0.489,-0.009,0.7005697155286152,0.51,0.003
32,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,1.2667817935498238,3.698028103758957,0.6896469708244315,0.552,0.054,0.6907300378722995,0.549,0.042,0.6503218899075106,0.696,0.198,0.6492946379975817,0.693,0.186
33,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.4837477642121607,5.334803036583736,0.6864999822178107,0.681,0.183,0.6874601557777014,0.661,0.154,0.6701126080280242,0.617,0.119,0.6666713241081293,0.632,0.125
34,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,11.106178125956124,4.170158474330509,0.6951869667558792,0.575,0.077,0.7094229497916876,0.54,0.033,0.6462140422071109,0.658,0.16,0.6560644797303549,0.629,0.122
35,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.3308757258138559,3.621663465136448,0.6930823697035163,0.543,0.045,0.6926536861206355,0.553,0.046,0.6213903560815479,0.701,0.203,0.636220022587499,0.651,0.144
36,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,1.0706778017392429,3.4566624084502737,0.6793034408281404,0.659,0.161,0.6805059856025941,0.632,0.125,0.7108901015461078,0.419,-0.079,0.7091294455810184,0.425,-0.082
37,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2461698755022963,4.059620634923832,0.6916866559620323,0.596,0.098,0.6914677636363304,0.572,0.065,0.6671639442558386,0.584,0.086,0.6770270710560706,0.565,0.058
38,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.6800576339912223,3.9154179097023785,0.67769970160952,0.572,0.074,0.6765382801462041,0.578,0.071,0.6421101451554363,0.675,0.177,0.6525663224481548,0.625,0.118
39,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.3199201598591857,3.587031579658278,0.6911968071529879,0.598,0.1,0.6908161711503616,0.619,0.112,0.6705886950528668,0.613,0.115,0.6721532134970442,0.617,0.11
40,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.247324059298499,3.979015795195451,0.6771438401195178,0.605,0.107,0.6795938428342079,0.595,0.088,0.6400487452933387,0.71,0.212,0.6446876599179749,0.677,0.17
41,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.301339985675303,4.714159535097324,0.6862959948691193,0.716,0.218,0.686664317678657,0.696,0.189,0.6788947663297519,0.573,0.075,0.6811846381932002,0.556,0.049
42,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.5850517272209187,4.05473303211655,0.6901576990637887,0.594,0.096,0.6898391678929873,0.609,0.102,0.669215670983926,0.613,0.115,0.6776137713918353,0.598,0.091
43,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,1.3747000047261504,4.728643512361932,0.6766011528904925,0.673,0.175,0.6767917888374195,0.678,0.171,0.6620898171585011,0.644,0.146,0.6666055030006627,0.633,0.126
44,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2322107597935928,3.686330362327815,0.6906476016887024,0.605,0.107,0.6907417520072902,0.596,0.089,0.6436866639089553,0.695,0.197,0.6559908539917424,0.651,0.144
45,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.7949955131737103,4.485907670069545,0.6773415913442704,0.598,0.1,0.6832309019176456,0.569,0.062,0.6647885389210021,0.615,0.117,0.6659089896833895,0.601,0.094
46,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,10.187915215176693,4.259549216497249,0.6166773081136516,0.68,0.182,0.6340368327089541,0.661,0.154,0.627789121810773,0.706,0.208,0.6284567830658575,0.691,0.184
47,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,1.779733883999629,4.453703890187458,0.6887056720230853,0.543,0.045,0.6885100367558155,0.568,0.061,0.6803668073066329,0.581,0.083,0.67758670697751,0.59,0.083
48,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.299810802818956,4.56411021302369,0.6916789669900636,0.58,0.082,0.6915013342241277,0.595,0.088,0.676406672334276,0.588,0.09,0.6763111776191336,0.592,0.085
49,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,23.957570512884487,3.7946469121393616,0.9496682343552996,0.526,0.028,0.917736704565134,0.516,0.009,0.636721845120844,0.71,0.212,0.6409771227379294,0.679,0.172
50,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2457708706431058,3.4664605975971123,0.6901966751228845,0.658,0.16,0.6899189069248747,0.675,0.168,0.6432401755218473,0.642,0.144,0.6512626283276802,0.625,0.118
51,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,4.637702541020883,3.849646962242173,0.6699418168587258,0.586,0.088,0.6691088919752608,0.59,0.083,0.63406369307983,0.663,0.165,0.6474881701280856,0.624,0.117
52,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.2920865922022386,4.63593174945399,0.6912655455360105,0.562,0.064,0.6914724067766761,0.558,0.051,0.6535337430234347,0.596,0.098,0.6603106296277321,0.585,0.078
53,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.2738979326450541,3.600849798529264,0.6914982402869839,0.601,0.103,0.6911404611273296,0.611,0.104,0.6844925084989951,0.577,0.079,0.6937178473774044,0.545,0.038
54,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2223674655410538,4.233763403960622,0.6912485549359031,0.621,0.123,0.6910065900620237,0.658,0.151,0.6758336547963383,0.601,0.103,0.6754297392046352,0.604,0.097
55,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.001757329386376,3.921554236149619,0.6825487504644864,0.585,0.087,0.6801899661569512,0.604,0.097,0.6775972710049276,0.609,0.111,0.6798687702622753,0.586,0.079
56,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.5525594086199195,4.0758495522315465,0.6896616892556262,0.587,0.089,0.6904555801951141,0.592,0.085,0.6259618403029874,0.707,0.209,0.6291091811243023,0.711,0.204
57,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.3064373378963755,3.6527061877456433,0.6898431176305727,0.656,0.158,0.6896385795397689,0.651,0.144,0.6536455232875705,0.676,0.178,0.6617598110419206,0.647,0.14
58,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.4253442742638365,4.302437746438712,0.6809736175267486,0.593,0.095,0.6773610397693003,0.611,0.104,0.6683589449348001,0.608,0.11,0.6778382774987679,0.583,0.076
59,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2187457623707709,3.308760242498267,0.6908632699114853,0.569,0.071,0.6906618977722347,0.57,0.063,0.7033880802984839,0.454,-0.044,0.7052659614720703,0.429,-0.078
60,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,24.8830626106071,3.655638182055657,0.9861593499063472,0.558,0.06,1.0171000827607029,0.551,0.044,0.6790086771515484,0.591,0.093,0.6891608408734264,0.582,0.075
61,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,22.643894539714196,3.790244504508076,0.6464135953506003,0.701,0.203,0.6767520486197888,0.688,0.181,0.6676925710550631,0.62,0.122,0.6701122613977373,0.588,0.081
62,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,1.369195420500929,3.4414115880363387,0.686313757514687,0.537,0.039,0.6858470106622069,0.536,0.029,0.6409740710098981,0.713,0.215,0.6486274851659487,0.68,0.173
63,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,13.150794476828723,3.8421455237471114,0.7195249392765689,0.59,0.092,0.735375632632688,0.571,0.064,0.6682916742528286,0.593,0.095,0.6741259858559832,0.594,0.087
64,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2512476524896645,4.173904088499637,0.6905383693178809,0.639,0.141,0.691065862360192,0.624,0.117,0.6714722833760088,0.581,0.083,0.67738214827192,0.579,0.072
65,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,5.3735928529767865,3.716460103465635,0.669332206701795,0.598,0.1,0.6710602938994119,0.584,0.077,0.640581687537403,0.71,0.212,0.6433720757960293,0.708,0.201
66,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,12.049723969627555,4.119823618772515,0.6973037538271191,0.564,0.066,0.7228572610408245,0.532,0.025,0.6751132078492185,0.558,0.06,0.6833126472884249,0.541,0.034
67,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.4292324474873016,5.172004990984118,0.688696754824494,0.656,0.158,0.689962391810978,0.622,0.115,0.6304879076953073,0.64,0.142,0.6434968418899354,0.619,0.112
68,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2582904339218783,4.081835427782417,0.6902841970860707,0.681,0.183,0.6907174904259812,0.651,0.144,0.6767068366662902,0.585,0.087,0.6860119276116674,0.562,0.055
69,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,2.0,0.1,1.0135626725907572,3.7911480352521343,0.683580969489605,0.576,0.078,0.6839258764999918,0.574,0.067,0.6403092964585507,0.735,0.237,0.643041507925322,0.71,0.203
70,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,5.437623686656436,3.962025411411859,0.6735637111568785,0.564,0.066,0.6725820650006796,0.573,0.066,0.6695113531991818,0.568,0.07,0.6712183004766361,0.579,0.072
71,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,10.443606403701011,4.353140678676607,0.6443845901586946,0.66,0.162,0.6532253268725832,0.644,0.137,0.643918733334588,0.721,0.223,0.6424473560699717,0.713,0.206
72,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,26.015299054090097,4.367081132885839,0.6577719658276862,0.678,0.18,0.6505805638805822,0.684,0.177,0.6487442205412651,0.658,0.16,0.6576229128708324,0.62,0.113
73,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,13.823331038960768,4.92065478659014,0.6014841779681219,0.672,0.174,0.6256140680063895,0.659,0.152,0.6675827504136352,0.58,0.082,0.6607930499289868,0.587,0.08
74,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.7774328735565788,4.412548511813203,0.6647543629854805,0.672,0.174,0.6663794593971097,0.653,0.146,0.6526652451008429,0.634,0.136,0.6583618382643003,0.608,0.101
75,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2285707863363862,4.880381802328686,0.6912256818177505,0.614,0.116,0.6913800047936431,0.617,0.11,0.7081651772346695,0.492,-0.006,0.7138384954410019,0.484,-0.023
76,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.2,0.1,12.089990396992446,4.393919983654479,0.6704472537504325,0.604,0.106,0.6654509507998709,0.613,0.106,0.5936870722569493,0.751,0.253,0.6045954701190744,0.729,0.222
77,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.3156338838616719,4.035649868893258,0.6894984825111199,0.65,0.152,0.6899540730740519,0.634,0.127,0.6687192567804736,0.613,0.115,0.6735664860347781,0.615,0.108
78,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.1974039464379091,4.053698983759594,0.6932455515766436,0.531,0.033,0.6930841862787295,0.524,0.017,0.6563755266068309,0.622,0.124,0.6637093581878576,0.598,0.091
79,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.069999330159773,4.045910644214512,0.6830580933032794,0.554,0.056,0.6828422048611467,0.54,0.033,0.6567367190936657,0.684,0.186,0.6529749051238095,0.691,0.184
80,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2233149539605208,4.458586102925908,0.6901207601181509,0.575,0.077,0.6909406765213105,0.575,0.068,0.659081254281724,0.586,0.088,0.6609685696647492,0.593,0.086
81,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,8.0,0.1,0.2670940084670606,4.180055102076152,0.6912603198426915,0.61,0.112,0.6911456322869899,0.62,0.113,0.6498450552952122,0.604,0.106,0.6477454682445325,0.639,0.132
82,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,5.0,0.1,0.4464405592497462,3.781818993214437,0.6887085293566831,0.683,0.185,0.6889710010282835,0.654,0.147,0.6517059881206185,0.659,0.161,0.6532511320054347,0.649,0.142
83,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,1.0,0.1,2.861356970192368,3.6686012503215135,0.6844945077131331,0.556,0.058,0.6866334158583254,0.527,0.02,0.6573032310523301,0.661,0.163,0.6566022445010933,0.657,0.15
84,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,10.0,0.1,0.2700210937683281,3.56464996802784,0.6896221338012765,0.551,0.053,0.6905459990930533,0.52,0.013,0.6552880737481521,0.657,0.159,0.6610740407592118,0.644,0.137
85,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,5.585914521183301,4.070013577208547,0.607589322802857,0.722,0.224,0.620674767074421,0.708,0.201,0.656140421866643,0.68,0.182,0.6556033030600741,0.669,0.162
86,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.5,0.1,4.849696064913887,3.687865680478254,0.6523439065188376,0.581,0.083,0.6560197786502748,0.573,0.066,0.6704082045262841,0.604,0.106,0.6763831410520413,0.604,0.097
87,eps0.5_lambdfl10.0_lamblr0.1,0.5,10.0,0.1,0.1,24.87617834821068,3.7033583036818274,0.6337438873383562,0.678,0.18,0.6839243220659953,0.647,0.14,0.6419973340396855,0.626,0.128,0.6504007733567568,0.615,0.108
